"id","tag_id","time_stamp","value","units_abbreviation","good","questionable","substituted","annotated"
"1217494","762","2024-09-19 18:30:10.334","21.9615612","",True,False,False,False
"1221442","762","2024-09-19 18:34:09.996002","21.9712486","",True,False,False,False
"1219468","762","2024-09-19 18:33:10.643005","21.9615612","",True,False,False,False
"1220455","762","2024-09-19 18:34:09.996002","21.9712486","",True,False,False,False
"1223416","762","2024-09-19 18:34:09.996002","21.9712486","",True,False,False,False
"1222429","762","2024-09-19 18:34:09.996002","21.9712486","",True,False,False,False
"1224403","762","2024-09-19 18:38:10.736008","21.9615612","",True,False,False,False
"1226377","762","2024-09-19 18:40:11.598007","21.9809361","",True,False,False,False
"1225390","762","2024-09-19 18:38:10.736008","21.9615612","",True,False,False,False
"1230325","762","2024-09-19 18:43:11.985001","21.9809361","",True,False,False,False
"1228351","762","2024-09-19 18:41:12.10701","21.9712486","",True,False,False,False
"1229338","762","2024-09-19 18:43:11.985001","21.9809361","",True,False,False,False
"1227364","762","2024-09-19 18:41:12.10701","21.9712486","",True,False,False,False
"1231312","762","2024-09-19 18:45:12.097","21.9712486","",True,False,False,False
"1235260","762","2024-09-19 18:49:13.368011","21.9034367","",True,False,False,False
"1232299","762","2024-09-19 18:46:12.684006","21.9615612","",True,False,False,False
"1233286","762","2024-09-19 18:47:12.178009","21.9809361","",True,False,False,False
"1234273","762","2024-09-19 18:48:12.859009","21.8840618","",True,False,False,False
"1239208","762","2024-09-19 18:53:13.21701","21.9228115","",True,False,False,False
"1236247","762","2024-09-19 18:50:12.737","21.89375","",True,False,False,False
"1237234","762","2024-09-19 18:50:12.737","21.89375","",True,False,False,False
"1238221","762","2024-09-19 18:52:13.786011","21.9034367","",True,False,False,False
"1240195","762","2024-09-19 18:53:13.21701","21.9228115","",True,False,False,False
"1244143","762","2024-09-19 18:58:14.670013","21.9131241","",True,False,False,False
"1243156","762","2024-09-19 18:56:13.604004","21.9228115","",True,False,False,False
"1241182","762","2024-09-19 18:55:14.189011","21.9131241","",True,False,False,False
"1242169","762","2024-09-19 18:56:13.604004","21.9228115","",True,False,False,False
"1246117","762","2024-09-19 20:00:23.405014","21.9228115","",True,False,False,False
"1245130","762","2024-09-19 19:57:22.955002","21.9131241","",True,False,False,False
"1247104","762","2024-09-19 20:01:24.008011","21.9131241","",True,False,False,False
"1250065","762","2024-09-19 20:04:24.379013","21.9131241","",True,False,False,False
"1249078","762","2024-09-19 20:03:24.948013","21.9228115","",True,False,False,False
"1248091","762","2024-09-19 20:01:24.008011","21.9131241","",True,False,False,False
"1251052","762","2024-09-19 20:05:24.841003","21.9228115","",True,False,False,False
"1253026","762","2024-09-19 20:07:24.563004","21.9131241","",True,False,False,False
"1252039","762","2024-09-19 20:06:25.350006","21.9324989","",True,False,False,False
"1255987","762","2024-09-19 20:09:25.362","21.9131241","",True,False,False,False
"1254013","762","2024-09-19 20:08:24.978012","21.9228115","",True,False,False,False
"1255000","762","2024-09-19 20:09:25.362","21.9131241","",True,False,False,False
"1258948","762","2024-09-19 20:13:26.071014","21.9324989","",True,False,False,False
"1257961","762","2024-09-19 20:12:25.609009","21.9421864","",True,False,False,False
"1256974","762","2024-09-19 20:11:25.146011","21.9228115","",True,False,False,False
"1261909","762","2024-09-19 20:17:27.045013","21.9131241","",True,False,False,False
"1260922","762","2024-09-19 20:16:26.552002","21.89375","",True,False,False,False
"1259935","762","2024-09-19 20:15:26.105011","21.9131241","",True,False,False,False
"1266844","762","2024-09-19 20:22:27.560013","21.9131241","",True,False,False,False
"1265857","762","2024-09-19 20:20:27.588013","21.9228115","",True,False,False,False
"1262896","762","2024-09-19 20:18:26.555008","21.9324989","",True,False,False,False
"1263883","762","2024-09-19 20:19:27.095001","21.9131241","",True,False,False,False
"1264870","762","2024-09-19 20:20:27.588013","21.9228115","",True,False,False,False
"1267831","762","2024-09-19 20:23:28.053009","21.9228115","",True,False,False,False
"1268818","762","2024-09-19 20:24:27.453003","21.9324989","",True,False,False,False
"1273753","762","2024-09-19 20:29:28.781006","21.9228115","",True,False,False,False
"1269805","762","2024-09-19 20:24:27.453003","21.9324989","",True,False,False,False
"1270792","762","2024-09-19 20:26:28.425003","21.89375","",True,False,False,False
"1271779","762","2024-09-19 20:27:27.825012","21.9228115","",True,False,False,False
"1272766","762","2024-09-19 20:28:28.303009","21.9131241","",True,False,False,False
"1275727","762","2024-09-19 20:31:28.533005","21.9131241","",True,False,False,False
"1274740","762","2024-09-19 20:29:28.781006","21.9228115","",True,False,False,False
"1279675","762","2024-09-19 20:35:29.258011","21.9131241","",True,False,False,False
"1278688","762","2024-09-19 20:34:28.748001","21.9228115","",True,False,False,False
"1276714","762","2024-09-19 20:32:28.933014","21.9034367","",True,False,False,False
"1277701","762","2024-09-19 20:32:28.933014","21.9034367","",True,False,False,False
"1283623","762","2024-09-19 20:39:29.935013","21.9228115","",True,False,False,False
"1280662","762","2024-09-19 20:36:29.673004","21.9034367","",True,False,False,False
"1281649","762","2024-09-19 20:37:30.13501","21.9228115","",True,False,False,False
"1282636","762","2024-09-19 20:38:29.457001","21.9324989","",True,False,False,False
"1284610","762","2024-09-19 20:39:29.935013","21.9228115","",True,False,False,False
"1288558","762","2024-09-19 20:44:31.012009","21.9324989","",True,False,False,False
"1285597","762","2024-09-19 20:41:30.75","21.9131241","",True,False,False,False
"1286584","762","2024-09-19 20:41:30.75","21.9131241","",True,False,False,False
"1287571","762","2024-09-19 20:41:30.75","21.9131241","",True,False,False,False
"1291519","762","2024-09-19 20:47:31.227005","21.89375","",True,False,False,False
"1289545","762","2024-09-19 20:45:31.381012","21.9131241","",True,False,False,False
"1290532","762","2024-09-19 20:45:31.381012","21.9131241","",True,False,False,False
"1295467","762","2024-09-19 20:50:31.692001","21.9228115","",True,False,False,False
"1292506","762","2024-09-19 20:48:31.705002","21.9228115","",True,False,False,False
"1293493","762","2024-09-19 20:49:31.105011","21.9131241","",True,False,False,False
"1294480","762","2024-09-19 20:50:31.692001","21.9228115","",True,False,False,False
"1296454","762","2024-09-19 20:52:32.539001","21.9324989","",True,False,False,False
"1300402","762","2024-09-19 20:56:33.200012","21.9228115","",True,False,False,False
"1298428","762","2024-09-19 20:54:32.354004","21.9131241","",True,False,False,False
"1299415","762","2024-09-19 20:55:32.80101","21.9034367","",True,False,False,False
"1297441","762","2024-09-19 20:53:31.82901","21.89375","",True,False,False,False
"1304350","762","2024-09-19 21:00:33.034012","21.9034367","",True,False,False,False
"1301389","762","2024-09-19 20:57:32.616012","21.9131241","",True,False,False,False
"1302376","762","2024-09-19 20:58:33.109009","21.9228115","",True,False,False,False
"1303363","762","2024-09-19 20:59:33.650009","21.9131241","",True,False,False,False
"1306324","762","2024-09-19 21:03:33.577011","21.9034367","",True,False,False,False
"1305337","762","2024-09-19 21:01:33.574005","21.9131241","",True,False,False,False
"1310272","762","2024-09-19 21:06:33.980011","21.8840618","",True,False,False,False
"1307311","762","2024-09-19 21:04:34.149002","21.8840618","",True,False,False,False
"1308298","762","2024-09-19 21:05:34.658005","21.89375","",True,False,False,False
"1309285","762","2024-09-19 21:06:33.980011","21.8840618","",True,False,False,False
"1313233","762","2024-09-19 21:10:34.970001","21.855","",True,False,False,False
"1311259","762","2024-09-19 21:08:34.920013","21.8743744","",True,False,False,False
"1312246","762","2024-09-19 21:09:34.429001","21.864687","",True,False,False,False
"1316194","762","2024-09-19 21:13:35.404007","21.8259373","",True,False,False,False
"1315207","762","2024-09-19 21:12:34.785004","21.81625","",True,False,False,False
"1314220","762","2024-09-19 21:11:35.401001","21.8259373","",True,False,False,False
"1318168","762","2024-09-19 21:15:35.234009","21.8259373","",True,False,False,False
"1317181","762","2024-09-19 21:14:35.897003","21.81625","",True,False,False,False
"1322116","762","2024-09-19 21:19:35.848999","21.9518738","",True,False,False,False
"1320142","762","2024-09-19 21:16:35.587006","21.8065624","",True,False,False,False
"1321129","762","2024-09-19 21:18:36.449005","21.9615612","",True,False,False,False
"1319155","762","2024-09-19 21:16:35.587006","21.8065624","",True,False,False,False
"1324090","762","2024-09-19 21:21:36.618011","21.9228115","",True,False,False,False
"1323103","762","2024-09-19 21:20:36.187012","21.9421864","",True,False,False,False
"1328038","762","2024-09-19 21:25:37.123001","21.9228115","",True,False,False,False
"1327051","762","2024-09-19 21:24:36.661011","21.9324989","",True,False,False,False
"1325077","762","2024-09-19 21:22:37.001999","21.9615612","",True,False,False,False
"1326064","762","2024-09-19 21:23:37.386002","21.9518738","",True,False,False,False
"1330999","762","2024-09-19 21:27:37.063004","21.9228115","",True,False,False,False
"1329025","762","2024-09-19 21:26:37.664001","21.9131241","",True,False,False,False
"1330012","762","2024-09-19 21:27:37.063004","21.9228115","",True,False,False,False
"1332973","762","2024-09-19 21:30:38.528015","21.89375","",True,False,False,False
"1331986","762","2024-09-19 21:29:38.082001","21.9034367","",True,False,False,False
"1333960","762","2024-09-19 21:31:37.850006","21.8840618","",True,False,False,False
"1335934","762","2024-09-19 21:33:38.697006","21.864687","",True,False,False,False
"1334947","762","2024-09-19 21:31:37.850006","21.8840618","",True,False,False,False
"1339882","762","2024-09-19 21:37:39.327011","21.864687","",True,False,False,False
"1337908","762","2024-09-19 21:35:38.559006","21.855","",True,False,False,False
"1338895","762","2024-09-19 21:36:38.865005","21.8453121","",True,False,False,False
"1336921","762","2024-09-19 21:33:38.697006","21.864687","",True,False,False,False
"1343830","762","2024-09-19 21:41:40.208008","21.8259373","",True,False,False,False
"1340869","762","2024-09-19 21:38:39.742004","21.8453121","",True,False,False,False
"1342843","762","2024-09-19 21:40:39.636002","21.81625","",True,False,False,False
"1341856","762","2024-09-19 21:39:39.174011","21.8356247","",True,False,False,False
"1344817","762","2024-09-19 21:42:39.73201","21.8356247","",True,False,False,False
"1348765","762","2024-09-19 21:46:40.394012","21.8065624","",True,False,False,False
"1346791","762","2024-09-19 21:44:40.57901","21.81625","",True,False,False,False
"1347778","762","2024-09-19 21:45:39.932007","21.796875","",True,False,False,False
"1345804","762","2024-09-19 21:43:40.14801","21.8259373","",True,False,False,False
"1350739","762","2024-09-19 21:48:41.334015","21.7871876","",True,False,False,False
"1349752","762","2024-09-19 21:46:40.394012","21.8065624","",True,False,False,False
"1351726","762","2024-09-19 21:48:41.334015","21.7871876","",True,False,False,False
"1354687","762","2024-09-19 21:53:41.443008","21.9712486","",True,False,False,False
"1352713","762","2024-09-19 21:51:31.738006","21.8743744","",True,False,False,False
"1353700","762","2024-09-19 21:52:41.012009","21.9809361","",True,False,False,False
"1357648","762","2024-09-19 21:56:41.705002","21.9421864","",True,False,False,False
"1355674","762","2024-09-19 21:53:41.443008","21.9712486","",True,False,False,False
"1356661","762","2024-09-19 21:55:42.336014","21.9518738","",True,False,False,False
"1359622","762","2024-09-19 21:58:42.473007","21.9324989","",True,False,False,False
"1358635","762","2024-09-19 21:56:41.705002","21.9421864","",True,False,False,False
"1360609","762","2024-09-19 21:59:42.873001","21.9421864","",True,False,False,False
"1362583","762","2024-09-19 22:01:42.641006","21.9034367","",True,False,False,False
"1361596","762","2024-09-19 22:00:43.28801","21.9324989","",True,False,False,False
"1366531","762","2024-09-19 22:04:43.075012","21.8840618","",True,False,False,False
"1364557","762","2024-09-19 22:03:43.550003","21.9034367","",True,False,False,False
"1365544","762","2024-09-19 22:04:43.075012","21.8840618","",True,False,False,False
"1363570","762","2024-09-19 22:02:43.104004","21.9131241","",True,False,False,False
"1370479","762","2024-09-19 22:09:44.340012","21.855","",True,False,False,False
"1368505","762","2024-09-19 22:07:43.493011","21.855","",True,False,False,False
"1369492","762","2024-09-19 22:08:43.924011","21.864687","",True,False,False,False
"1367518","762","2024-09-19 22:06:44.109009","21.89375","",True,False,False,False
"1374427","762","2024-09-19 22:13:44.986008","21.8259373","",True,False,False,False
"1371466","762","2024-09-19 22:10:44.693008","21.8453121","",True,False,False,False
"1372453","762","2024-09-19 22:10:44.693008","21.8453121","",True,False,False,False
"1373440","762","2024-09-19 22:10:44.693008","21.8453121","",True,False,False,False
"1377388","762","2024-09-19 22:16:45.35701","21.9615612","",True,False,False,False
"1375414","762","2024-09-19 22:14:45.479004","21.9615612","",True,False,False,False
"1376401","762","2024-09-19 22:15:44.911011","21.9712486","",True,False,False,False
"1378375","762","2024-09-19 22:17:45.726013","21.9712486","",True,False,False,False
"1380349","762","2024-09-19 22:19:45.541","21.9518738","",True,False,False,False
"1379362","762","2024-09-19 22:18:46.141006","21.9615612","",True,False,False,False
"1383310","762","2024-09-19 22:22:45.734009","21.89375","",True,False,False,False
"1381336","762","2024-09-19 22:20:45.888","21.9421864","",True,False,False,False
"1382323","762","2024-09-19 22:21:46.334015","21.9228115","",True,False,False,False
"1385284","762","2024-09-19 22:22:45.734009","21.89375","",True,False,False,False
"1384297","762","2024-09-19 22:22:45.734009","21.89375","",True,False,False,False
"1389232","762","2024-09-19 22:28:47.399002","21.9131241","",True,False,False,False
"1388245","762","2024-09-19 22:26:46.459015","21.89375","",True,False,False,False
"1386271","762","2024-09-19 22:25:47.090012","21.8743744","",True,False,False,False
"1387258","762","2024-09-19 22:26:46.459015","21.89375","",True,False,False,False
"1392193","762","2024-09-19 22:31:47.504013","21.9131241","",True,False,False,False
"1390219","762","2024-09-19 22:29:46.705002","21.9228115","",True,False,False,False
"1391206","762","2024-09-19 22:30:47.12001","21.9034367","",True,False,False,False
"1394167","762","2024-09-19 22:33:48.257004","21.89375","",True,False,False,False
"1393180","762","2024-09-19 22:32:47.84201","21.9034367","",True,False,False,False
"1398115","762","2024-09-19 22:37:48.997009","21.8840618","",True,False,False,False
"1397128","762","2024-09-19 22:36:48.519012","21.8743744","",True,False,False,False
"1395154","762","2024-09-19 22:34:47.516006","21.8840618","",True,False,False,False
"1396141","762","2024-09-19 22:35:48.026001","21.89375","",True,False,False,False
"1399102","762","2024-09-19 22:38:48.319","21.89375","",True,False,False,False
"1400089","762","2024-09-19 22:39:48.703003","21.8743744","",True,False,False,False
"1403050","762","2024-09-19 22:43:49.396011","21.9034367","",True,False,False,False
"1401076","762","2024-09-19 22:40:49.071014","21.89375","",True,False,False,False
"1402063","762","2024-09-19 22:42:48.840012","21.864687","",True,False,False,False
"1406998","762","2024-09-19 22:47:49.980011","21.9034367","",True,False,False,False
"1404037","762","2024-09-19 22:44:49.843002","21.9131241","",True,False,False,False
"1405024","762","2024-09-19 22:44:49.843002","21.9131241","",True,False,False,False
"1406011","762","2024-09-19 22:44:49.843002","21.9131241","",True,False,False,False
"1409959","762","2024-09-19 22:50:50.16301","21.9324989","",True,False,False,False
"1407985","762","2024-09-19 22:48:50.395004","21.9228115","",True,False,False,False
"1408972","762","2024-09-19 22:49:50.795013","21.9131241","",True,False,False,False
"1413907","762","2024-09-19 22:54:50.966003","21.9228115","",True,False,False,False
"1411933","762","2024-09-19 22:52:51.119003","21.9131241","",True,False,False,False
"1412920","762","2024-09-19 22:53:50.488006","21.9034367","",True,False,False,False
"1410946","762","2024-09-19 22:51:50.719009","21.9228115","",True,False,False,False
"1414894","762","2024-09-19 22:55:51.381012","21.9421864","",True,False,False,False
"1418842","762","2024-09-19 22:59:51.902008","21.9615612","",True,False,False,False
"1415881","762","2024-09-19 22:56:51.781006","21.9615612","",True,False,False,False
"1416868","762","2024-09-19 22:57:51.150009","21.9712486","",True,False,False,False
"1417855","762","2024-09-19 22:57:51.150009","21.9712486","",True,False,False,False
"1424764","762","2024-09-19 23:05:52.520004","21.9712486","",True,False,False,False
"1420816","762","2024-09-19 23:00:52.365005","21.9712486","",True,False,False,False
"1421803","762","2024-09-19 23:02:52.149002","21.9906235","",True,False,False,False
"1419829","762","2024-09-19 23:00:52.365005","21.9712486","",True,False,False,False
"1422790","762","2024-09-19 23:03:52.673004","21.9809361","",True,False,False,False
"1423777","762","2024-09-19 23:03:52.673004","21.9809361","",True,False,False,False
"1425751","762","2024-09-19 23:06:53.029007","22.00031","",True,False,False,False
"1426738","762","2024-09-19 23:06:53.029007","22.00031","",True,False,False,False
"1429699","762","2024-09-19 23:10:54.175003","22.0196877","",True,False,False,False
"1428712","762","2024-09-19 23:08:53.048004","22.0293751","",True,False,False,False
"1427725","762","2024-09-19 23:08:53.048004","22.0293751","",True,False,False,False
"1430686","762","2024-09-19 23:11:53.637009","22.01","",True,False,False,False
"1434634","762","2024-09-19 23:15:54.331009","22.00031","",True,False,False,False
"1431673","762","2024-09-19 23:12:54.147003","21.9906235","",True,False,False,False
"1432660","762","2024-09-19 23:13:54.484009","21.9809361","",True,False,False,False
"1433647","762","2024-09-19 23:14:53.806015","21.9906235","",True,False,False,False
"1436608","762","2024-09-19 23:17:55.271011","21.9906235","",True,False,False,False
"1435621","762","2024-09-19 23:15:54.331009","22.00031","",True,False,False,False
"1438582","762","2024-09-19 23:19:55.27301","21.9809361","",True,False,False,False
"1437595","762","2024-09-19 23:18:54.71701","21.9615612","",True,False,False,False
"1439569","762","2024-09-19 23:20:54.767014","21.9615612","",True,False,False,False
"1442530","762","2024-09-19 23:23:55.23201","22.00031","",True,False,False,False
"1440556","762","2024-09-19 23:21:55.292007","21.9712486","",True,False,False,False
"1441543","762","2024-09-19 23:22:55.848007","21.9809361","",True,False,False,False
"1445491","762","2024-09-19 23:26:56.63501","21.9906235","",True,False,False,False
"1443517","762","2024-09-19 23:24:55.679001","22.01","",True,False,False,False
"1444504","762","2024-09-19 23:25:56.141006","22.0196877","",True,False,False,False
"1449439","762","2024-09-19 23:30:56.422012","22.01","",True,False,False,False
"1447465","762","2024-09-19 23:28:56.575012","21.9906235","",True,False,False,False
"1448452","762","2024-09-19 23:28:56.575012","21.9906235","",True,False,False,False
"1446478","762","2024-09-19 23:27:56.113006","22.00031","",True,False,False,False
"1450426","762","2024-09-19 23:32:57.205002","21.9906235","",True,False,False,False
"1454374","762","2024-09-19 23:32:57.205002","21.9906235","",True,False,False,False
"1451413","762","2024-09-19 23:32:57.205002","21.9906235","",True,False,False,False
"1452400","762","2024-09-19 23:32:57.205002","21.9906235","",True,False,False,False
"1453387","762","2024-09-19 23:32:57.205002","21.9906235","",True,False,False,False
"1458322","762","2024-09-19 23:40:58.420013","22.00031","",True,False,False,False
"1455361","762","2024-09-19 23:37:58.142014","21.9809361","",True,False,False,False
"1456348","762","2024-09-19 23:38:57.526001","22.00031","",True,False,False,False
"1457335","762","2024-09-19 23:39:57.989014","22.01","",True,False,False,False
"1460296","762","2024-09-19 23:42:58.313004","21.9906235","",True,False,False,False
"1459309","762","2024-09-19 23:41:58.882004","21.9809361","",True,False,False,False
"1463257","762","2024-09-19 23:44:59.488006","21.9906235","",True,False,False,False
"1461283","762","2024-09-19 23:43:58.900009","21.9809361","",True,False,False,False
"1462270","762","2024-09-19 23:44:59.488006","21.9906235","",True,False,False,False
"1465231","762","2024-09-19 23:47:59.749008","22.0196877","",True,False,False,False
"1464244","762","2024-09-19 23:46:59.318008","22.00031","",True,False,False,False
"1466218","762","2024-09-19 23:48:59.118011","22.01","",True,False,False,False
"1468192","762","2024-09-19 23:51:00.121002","22.0293751","",True,False,False,False
"1467205","762","2024-09-19 23:48:59.118011","22.01","",True,False,False,False
"1472140","762","2024-09-19 23:53:00.09201","22.0293751","",True,False,False,False
"1471153","762","2024-09-19 23:53:00.09201","22.0293751","",True,False,False,False
"1469179","762","2024-09-19 23:52:00.552002","22.04875","",True,False,False,False
"1470166","762","2024-09-19 23:53:00.09201","22.0293751","",True,False,False,False
"1474114","762","2024-09-19 23:57:01.207001","22.00031","",True,False,False,False
"1473127","762","2024-09-19 23:53:00.09201","22.0293751","",True,False,False,False
"1475101","762","2024-09-19 23:58:00.560013","21.9906235","",True,False,False,False
"1478062","762","2024-09-20 00:01:01.056015","21.9906235","",True,False,False,False
"1477075","762","2024-09-20 00:00:01.485001","22.01","",True,False,False,False
"1476088","762","2024-09-19 23:58:00.560013","21.9906235","",True,False,False,False
"1481023","762","2024-09-20 00:04:02.428009","22.00031","",True,False,False,False
"1479049","762","2024-09-20 00:02:01.409012","22.01","",True,False,False,False
"1480036","762","2024-09-20 00:02:01.409012","22.01","",True,False,False,False
"1482997","762","2024-09-20 00:06:02.290008","21.9615612","",True,False,False,False
"1482010","762","2024-09-20 00:05:01.749008","21.9809361","",True,False,False,False
"1483984","762","2024-09-20 00:07:02.846008","21.9712486","",True,False,False,False
"1485958","762","2024-09-20 00:09:02.864014","21.9712486","",True,False,False,False
"1484971","762","2024-09-20 00:08:02.402008","21.9518738","",True,False,False,False
"1488919","762","2024-09-20 00:12:24.265015","22.2134361","",True,False,False,False
"1486945","762","2024-09-20 00:10:03.436005","21.9518738","",True,False,False,False
"1487932","762","2024-09-20 00:11:02.820007","22.0778122","",True,False,False,False
"1490893","762","2024-09-20 00:14:03.30101","22.2618752","",True,False,False,False
"1489906","762","2024-09-20 00:13:03.948013","22.2521877","",True,False,False,False
"1491880","762","2024-09-20 00:14:03.30101","22.2618752","",True,False,False,False
"1494841","762","2024-09-20 00:18:04.213013","22.2424984","",True,False,False,False
"1493854","762","2024-09-20 00:16:04.366012","22.232811","",True,False,False,False
"1492867","762","2024-09-20 00:16:04.366012","22.232811","",True,False,False,False
"1499776","762","2024-09-20 00:24:05.002014","22.349062","",True,False,False,False
"1498789","762","2024-09-20 00:23:04.571014","22.2618752","",True,False,False,False
"1495828","762","2024-09-20 00:18:04.213013","22.2424984","",True,False,False,False
"1496815","762","2024-09-20 00:18:04.213013","22.2424984","",True,False,False,False
"1497802","762","2024-09-20 00:22:05.249008","22.2231236","",True,False,False,False
"1503724","762","2024-09-20 00:28:05.89801","22.349062","",True,False,False,False
"1501750","762","2024-09-20 00:26:04.896011","22.35875","",True,False,False,False
"1500763","762","2024-09-20 00:24:05.002014","22.349062","",True,False,False,False
"1502737","762","2024-09-20 00:26:04.896011","22.35875","",True,False,False,False
"1504711","762","2024-09-20 00:29:06.360016","22.35875","",True,False,False,False
"1505698","762","2024-09-20 00:30:05.589004","22.349062","",True,False,False,False
"1508659","762","2024-09-20 00:33:06.725006","22.349062","",True,False,False,False
"1507672","762","2024-09-20 00:31:05.92601","22.3393745","",True,False,False,False
"1506685","762","2024-09-20 00:31:05.92601","22.3393745","",True,False,False,False
"1511620","762","2024-09-20 00:36:06.987015","22.32","",True,False,False,False
"1510633","762","2024-09-20 00:35:06.525009","22.3296871","",True,False,False,False
"1509646","762","2024-09-20 00:34:07.188004","22.3393745","",True,False,False,False
"1515568","762","2024-09-20 00:40:27.194","22.3975","",True,False,False,False
"1512607","762","2024-09-20 00:37:07.372009","22.3006248","",True,False,False,False
"1514581","762","2024-09-20 00:39:08.202011","22.3006248","",True,False,False,False
"1513594","762","2024-09-20 00:38:07.834015","22.2618752","",True,False,False,False
"1516555","762","2024-09-20 00:41:07.814011","22.4168739","",True,False,False,False
"1520503","762","2024-09-20 00:45:08.836014","22.4168739","",True,False,False,False
"1517542","762","2024-09-20 00:41:07.814011","22.4168739","",True,False,False,False
"1518529","762","2024-09-20 00:41:07.814011","22.4168739","",True,False,False,False
"1519516","762","2024-09-20 00:44:08.201004","22.4071865","",True,False,False,False
"1522477","762","2024-09-20 00:47:08.713013","22.4071865","",True,False,False,False
"1521490","762","2024-09-20 00:46:08.251007","22.4265614","",True,False,False,False
"1526425","762","2024-09-20 00:51:43.731003","22.63","",True,False,False,False
"1523464","762","2024-09-20 00:48:09.285004","22.4168739","",True,False,False,False
"1525438","762","2024-09-20 00:50:09.194016","22.4362488","",True,False,False,False
"1524451","762","2024-09-20 00:49:09.763016","22.4265614","",True,False,False,False
"1529386","762","2024-09-20 00:54:10.106003","22.6203117","",True,False,False,False
"1527412","762","2024-09-20 00:52:10.197006","22.6106243","",True,False,False,False
"1528399","762","2024-09-20 00:53:09.659012","22.63","",True,False,False,False
"1533334","762","2024-09-20 00:58:11.049011","22.63","",True,False,False,False
"1530373","762","2024-09-20 00:55:10.693008","22.63","",True,False,False,False
"1531360","762","2024-09-20 00:56:10.030014","22.6203117","",True,False,False,False
"1532347","762","2024-09-20 00:56:10.030014","22.6203117","",True,False,False,False
"1535308","762","2024-09-20 01:00:10.848007","22.6009369","",True,False,False,False
"1534321","762","2024-09-20 00:59:10.402008","22.6106243","",True,False,False,False
"1538269","762","2024-09-20 01:03:11.048004","22.59125","",True,False,False,False
"1536295","762","2024-09-20 01:01:11.34201","22.6203117","",True,False,False,False
"1537282","762","2024-09-20 01:02:11.757004","22.6106243","",True,False,False,False
"1542217","762","2024-09-20 01:07:11.78801","22.6009369","",True,False,False,False
"1539256","762","2024-09-20 01:03:11.048004","22.59125","",True,False,False,False
"1540243","762","2024-09-20 01:05:11.94101","22.5718746","",True,False,False,False
"1541230","762","2024-09-20 01:06:12.466003","22.59125","",True,False,False,False
"1543204","762","2024-09-20 01:08:12.156006","22.6106243","",True,False,False,False
"1547152","762","2024-09-20 01:13:13.133011","22.5525","",True,False,False,False
"1546165","762","2024-09-20 01:12:12.734009","22.5621872","",True,False,False,False
"1544191","762","2024-09-20 01:09:12.697006","22.59125","",True,False,False,False
"1545178","762","2024-09-20 01:10:12.981003","22.5718746","",True,False,False,False
"1550113","762","2024-09-20 01:15:12.980011","22.5525","",True,False,False,False
"1548139","762","2024-09-20 01:14:13.533005","22.5718746","",True,False,False,False
"1549126","762","2024-09-20 01:15:12.980011","22.5525","",True,False,False,False
"1553074","762","2024-09-20 01:19:13.548004","22.581562","",True,False,False,False
"1552087","762","2024-09-20 01:18:13.242004","22.5718746","",True,False,False,False
"1551100","762","2024-09-20 01:17:13.811005","22.5331249","",True,False,False,False
"1556035","762","2024-09-20 01:19:13.548004","22.581562","",True,False,False,False
"1554061","762","2024-09-20 01:19:13.548004","22.581562","",True,False,False,False
"1555048","762","2024-09-20 01:19:13.548004","22.581562","",True,False,False,False
"1558996","762","2024-09-20 01:22:14.685013","22.581562","",True,False,False,False
"1557022","762","2024-09-20 01:21:14.285004","22.5525","",True,False,False,False
"1558009","762","2024-09-20 01:21:14.285004","22.5525","",True,False,False,False
"1560970","762","2024-09-20 01:22:14.685013","22.581562","",True,False,False,False
"1559983","762","2024-09-20 01:22:14.685013","22.581562","",True,False,False,False
"1564918","762","2024-09-20 01:25:15.228012","22.5718746","",True,False,False,False
"1561957","762","2024-09-20 01:22:14.685013","22.581562","",True,False,False,False
"1562944","762","2024-09-20 01:24:14.672012","22.5621872","",True,False,False,False
"1563931","762","2024-09-20 01:24:14.672012","22.5621872","",True,False,False,False
"1566892","762","2024-09-20 01:25:15.228012","22.5718746","",True,False,False,False
"1565905","762","2024-09-20 01:25:15.228012","22.5718746","",True,False,False,False
"1569853","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1568866","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1567879","762","2024-09-20 01:25:15.228012","22.5718746","",True,False,False,False
"1573801","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1570840","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1571827","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1572814","762","2024-09-20 01:27:15.184006","22.5621872","",True,False,False,False
"1575775","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1574788","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1578736","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1577749","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1576762","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1582684","762","2024-09-20 01:33:15.848007","22.5621872","",True,False,False,False
"1581697","762","2024-09-20 01:33:15.848007","22.5621872","",True,False,False,False
"1579723","762","2024-09-20 01:30:15.508011","22.5718746","",True,False,False,False
"1580710","762","2024-09-20 01:33:15.848007","22.5621872","",True,False,False,False
